,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
9931,080708,漢翔凱基09購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,29000,137000,-108000,-108000
9932,086971,日月光統一0B購03,0,0,0,0,0,0,0,0,0,-108000,0,0,0,30000,138000,-108000,-108000
9933,088093,日月光元富09購02,0,0,0,0,0,0,0,0,0,-108000,0,0,0,344000,452000,-108000,-108000
9934,033855,南亞凱基0B購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,375000,483000,-108000,-108000
9935,033832,華邦電國泰11購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,454000,562000,-108000,-108000
9936,035010,健策元大0B購05,0,0,0,0,0,0,0,0,0,-108000,0,0,0,109000,217000,-108000,-108000
9937,037320,華擎凱基0C購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,0,108000,-108000,-108000
9938,037173,華新永豐0C購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,0,108000,-108000,-108000
9939,036764,台表科國票11購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,50000,158000,-108000,-108000
9940,034190,新光鋼元大13購01,0,0,0,0,0,0,0,0,0,-108000,0,0,0,1000,109000,-108000,-108000
9941,037834,亞德客國票0C購02,0,0,0,0,0,0,0,0,0,-108000,0,0,0,1000,109000,-108000,-108000
9942,039562,愛普元大12購02,0,0,0,0,0,0,0,0,0,-108000,0,0,0,123000,231000,-108000,-108000
9943,040714,聯詠元大12購03,0,0,0,0,0,0,0,0,0,-108000,0,0,0,20000,128000,-108000,-108000
9944,6139,亞翔,103000,209000,-106000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-108000
9945,035548,金像電統一12購01,0,0,0,0,0,0,0,0,0,-109000,0,0,0,0,109000,-109000,-109000
9946,034314,上証2X群益0B購02,0,0,0,0,0,0,0,0,0,-109000,0,0,0,4000,113000,-109000,-109000
9947,035076,聯詠群益0B購04,0,0,0,0,0,0,0,0,0,-109000,0,0,0,507000,616000,-109000,-109000
9948,032940,矽格富邦0C購01,0,0,0,0,0,0,0,0,0,-109000,0,0,0,506000,615000,-109000,-109000
9949,085036,台積電元富12購01,0,0,0,0,0,0,0,0,0,-109000,0,0,0,1000,110000,-109000,-109000
9950,035269,中鋼台新0C購01,0,0,0,0,0,0,0,0,0,-109000,0,0,0,0,109000,-109000,-109000
9951,039148,華邦電群益12購02,0,0,0,0,0,0,0,0,0,-109000,0,0,0,59000,168000,-109000,-109000
9952,038941,上証2X元大11購03,0,0,0,0,0,0,0,0,0,-109000,0,0,0,60000,169000,-109000,-109000
9953,089303,旺宏國票0A購02,0,0,0,0,0,0,0,0,0,-109000,0,0,0,0,109000,-109000,-109000
9954,032686,大亞永豐0A購03,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9955,030792,台積電凱基0B購09,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9956,030522,昇陽半群益0A購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9957,035596,華邦電元大0C購06,0,0,0,0,0,0,0,0,0,-110000,0,0,0,21000,131000,-110000,-110000
9958,088779,道瓊反國票09購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,20000,130000,-110000,-110000
9959,034378,中鋼元大0B購06,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9960,033558,亞聚永豐0B購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9961,036451,華新康和11購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,110000,220000,-110000,-110000
9962,037304,嘉晶統一11購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,131000,241000,-110000,-110000
9963,039136,新唐中信12購02,0,0,0,0,0,0,0,0,0,-110000,0,0,0,36000,146000,-110000,-110000
9964,039418,訊芯永豐11購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9965,037951,台光電元大0C購03,0,0,0,0,0,0,0,0,0,-110000,0,0,0,78000,188000,-110000,-110000
9966,06718P,群創群益09售11,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9967,06503P,日月光元大09售04,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9968,039650,微星凱基11購02,0,0,0,0,0,0,0,0,0,-110000,0,0,0,55000,165000,-110000,-110000
9969,06999P,華邦電元大0B售02,0,0,0,0,0,0,0,0,0,-110000,0,0,0,55000,165000,-110000,-110000
9970,06904P,臺指2X中信11售01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9971,07342P,臺股指群益0C售09,0,0,0,0,0,0,0,0,0,-110000,0,0,0,10000,120000,-110000,-110000
9972,089380,A50正2中信0A購01,0,0,0,0,0,0,0,0,0,-110000,0,0,0,0,110000,-110000,-110000
9973,4942,嘉彰,181000,246000,-65000,0,0,0,0,0,0,-45000,2000,47000,-45000,0,0,0,-110000
9974,030924,聯電群益0B購05,0,0,0,0,0,0,0,0,0,-111000,0,0,0,100000,211000,-111000,-111000
9975,032472,萬海中信0C購01,0,0,0,0,0,0,0,0,0,-111000,0,0,0,2000,113000,-111000,-111000
9976,033499,王品統一0C購02,0,0,0,0,0,0,0,0,0,-111000,0,0,0,0,111000,-111000,-111000
9977,031762,大成鋼元富0A購02,0,0,0,0,0,0,0,0,0,-111000,0,0,0,3000,114000,-111000,-111000
9978,085879,聯電國票09購03,0,0,0,0,0,0,0,0,0,-111000,0,0,0,0,111000,-111000,-111000
9979,087045,技嘉凱基0A購01,0,0,0,0,0,0,0,0,0,-111000,0,0,0,106000,217000,-111000,-111000
9980,086831,友達元大0C購04,0,0,0,0,0,0,0,0,0,-111000,0,0,0,5000,116000,-111000,-111000
9981,033785,國巨元大0C購07,0,0,0,0,0,0,0,0,0,-111000,0,0,0,0,111000,-111000,-111000
9982,036612,聯詠元大0C購08,0,0,0,0,0,0,0,0,0,-111000,0,0,0,240000,351000,-111000,-111000
9983,034942,聯詠群益11購02,0,0,0,0,0,0,0,0,0,-111000,0,0,0,10000,121000,-111000,-111000
9984,034708,愛普元富0B購02,0,0,0,0,0,0,0,0,0,-111000,0,0,0,82000,193000,-111000,-111000
9985,034638,泰鼎元大0B購01,0,0,0,0,0,0,0,0,0,-111000,0,0,0,1000,112000,-111000,-111000
9986,035397,玉晶光永豐0B購05,0,0,0,0,0,0,0,0,0,-111000,0,0,0,0,111000,-111000,-111000
9987,07281P,金像電凱基0C售02,0,0,0,0,0,0,0,0,0,-111000,0,0,0,99000,210000,-111000,-111000
9988,040309,華邦電凱基11購04,0,0,0,0,0,0,0,0,0,-111000,0,0,0,112000,223000,-111000,-111000
9989,038560,中華凱基11購01,0,0,0,0,0,0,0,0,0,-111000,0,0,0,75000,186000,-111000,-111000
9990,8478,東哥遊艇,482000,335000,147000,0,0,0,0,0,0,-258000,60000,318000,-258000,0,0,0,-111000
9991,089825,T50反1元大11購02,0,0,0,0,0,0,0,0,0,-111000,0,0,0,90000,201000,-111000,-111000
9992,031597,矽統國票0B購01,0,0,0,0,0,0,0,0,0,-112000,0,0,0,32000,144000,-112000,-112000
9993,033064,聯電凱基0A購12,3000,0,3000,0,0,0,0,0,0,-115000,0,0,0,55000,170000,-115000,-112000
9994,035090,友達凱基11購05,0,0,0,0,0,0,0,0,0,-112000,0,0,0,0,112000,-112000,-112000
9995,039348,凌陽國票12購01,0,0,0,0,0,0,0,0,0,-112000,0,0,0,12000,124000,-112000,-112000
9996,040164,聯詠元大13購01,0,0,0,0,0,0,0,0,0,-112000,0,0,0,215000,327000,-112000,-112000
9997,3014,聯陽,605000,766000,-161000,0,0,0,0,4000,-4000,52046,23000,9950,13050,106648,67652,38996,-112954
9998,030753,彩晶元大0C購02,0,0,0,0,0,0,0,0,0,-113000,0,0,0,10000,123000,-113000,-113000
9999,030584,巨大元富0A購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,109000,222000,-113000,-113000
10000,086646,精成科凱基0A購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,54000,167000,-113000,-113000
10001,087830,技嘉凱基0B購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,0,113000,-113000,-113000
10002,07555P,康普元富11售01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,12000,125000,-113000,-113000
10003,081484,廣宇凱基0A購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,36000,149000,-113000,-113000
10004,036078,台達化元大12購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,13000,126000,-113000,-113000
10005,037331,矽格元富13購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,92000,205000,-113000,-113000
10006,036806,中鋼元富0C購02,0,0,0,0,0,0,0,0,0,-113000,0,0,0,133000,246000,-113000,-113000
10007,040165,聯詠元大15購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,80000,193000,-113000,-113000
10008,039722,健策國票12購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,59000,172000,-113000,-113000
10009,038852,智原富邦13購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,90000,203000,-113000,-113000
10010,038170,台郡元大11購01,0,0,0,0,0,0,0,0,0,-113000,0,0,0,90000,203000,-113000,-113000
10011,06829P,群創元大0A售12,0,0,0,0,0,0,0,0,0,-113000,0,0,0,9000,122000,-113000,-113000
10012,2405,浩鑫,38000,151000,-113000,0,0,0,0,0,0,0,0,0,0,0,0,0,-113000
10013,2355,敬鵬,314000,404000,-90000,0,0,0,0,0,0,-23199,1006,7205,-6199,1000,18000,-17000,-113199
10014,031125,華新科統一11購01,0,0,0,0,0,0,0,0,0,-114000,0,0,0,0,114000,-114000,-114000
10015,032607,華晶科元大11購01,0,0,0,0,0,0,0,0,0,-114000,0,0,0,110000,224000,-114000,-114000
10016,07584P,聯詠富邦11售02,0,0,0,0,0,0,0,0,0,-114000,0,0,0,6000,120000,-114000,-114000
10017,07255P,聯電元大0B售09,0,0,0,0,0,0,0,0,0,-114000,0,0,0,0,114000,-114000,-114000
10018,038217,新光鋼國泰13購02,0,0,0,0,0,0,0,0,0,-114000,0,0,0,96000,210000,-114000,-114000
10019,038539,日電貿富邦11購01,0,0,0,0,0,0,0,0,0,-114000,0,0,0,1000,115000,-114000,-114000
10020,039106,菱生國票11購01,0,0,0,0,0,0,0,0,0,-114000,0,0,0,34000,148000,-114000,-114000
10021,039236,天鈺國票12購01,0,0,0,0,0,0,0,0,0,-114000,0,0,0,529000,643000,-114000,-114000
10022,039672,長華元富11購01,0,0,0,0,0,0,0,0,0,-114000,0,0,0,20000,134000,-114000,-114000
10023,00700,富邦恒生國企,0,55000,-55000,0,0,0,0,0,0,-60000,0,0,0,60000,120000,-60000,-115000
10024,088230,世紀鋼元富11購01,0,0,0,0,0,0,0,0,0,-115000,0,0,0,0,115000,-115000,-115000
10025,035406,帆宣元富13購01,0,0,0,0,0,0,0,0,0,-115000,0,0,0,30000,145000,-115000,-115000
10026,033843,日月光兆豐0B購01,0,0,0,0,0,0,0,0,0,-115000,0,0,0,19000,134000,-115000,-115000
10027,035775,上銀富邦0C購01,0,0,0,0,0,0,0,0,0,-115000,0,0,0,40000,155000,-115000,-115000
10028,040143,華新康和11購02,0,0,0,0,0,0,0,0,0,-115000,0,0,0,123000,238000,-115000,-115000
10029,05664P,台灣50中信0A售01,0,0,0,0,0,0,0,0,0,-115000,0,0,0,0,115000,-115000,-115000
10030,039159,台化凱基11購01,0,0,0,0,0,0,0,0,0,-115000,0,0,0,60000,175000,-115000,-115000
10031,2462,良得電,25000,140000,-115000,0,0,0,0,0,0,0,0,0,0,0,0,0,-115000
10032,035553,聯詠統一0B購08,0,0,0,0,0,0,0,0,0,-116000,0,0,0,175000,291000,-116000,-116000
10033,088664,華碩元大09購03,0,0,0,0,0,0,0,0,0,-116000,0,0,0,9000,125000,-116000,-116000
10034,07609P,同欣電元富11售04,0,0,0,0,0,0,0,0,0,-116000,0,0,0,20000,136000,-116000,-116000
10035,084149,聯電日盛09購01,0,0,0,0,0,0,0,0,0,-116000,0,0,0,0,116000,-116000,-116000
10036,084937,玉晶光元大0A購01,0,0,0,0,0,0,0,0,0,-116000,0,0,0,34000,150000,-116000,-116000
10037,035187,台積電元富12購18,0,0,0,0,0,0,0,0,0,-116000,0,0,0,0,116000,-116000,-116000
10038,030034,國喬元大0C購01,0,0,0,0,0,0,0,0,0,-117000,0,0,0,17000,134000,-117000,-117000
10039,033253,奇鋐元大11購01,0,0,0,0,0,0,0,0,0,-117000,0,0,0,100000,217000,-117000,-117000
10040,087419,晶豪科統一0C購01,0,0,0,0,0,0,0,0,0,-117000,0,0,0,102000,219000,-117000,-117000
10041,036635,聚鼎凱基0C購01,0,0,0,0,0,0,0,0,0,-117000,0,0,0,186000,303000,-117000,-117000
10042,038330,鼎元凱基14購01,0,0,0,0,0,0,0,0,0,-117000,0,0,0,0,117000,-117000,-117000
10043,034270,矽創國票0C購01,0,0,0,0,0,0,0,0,0,-118000,0,0,0,138000,256000,-118000,-118000
10044,088312,松翰凱基0A購02,0,0,0,0,0,0,0,0,0,-118000,0,0,0,0,118000,-118000,-118000
10045,036581,聯電中信0C購01,0,0,0,0,0,0,0,0,0,-118000,0,0,0,0,118000,-118000,-118000
10046,034701,愛普群益12購01,0,0,0,0,0,0,0,0,0,-118000,0,0,0,12000,130000,-118000,-118000
10047,039238,聚鼎國票12購01,0,0,0,0,0,0,0,0,0,-118000,0,0,0,24000,142000,-118000,-118000
10048,040471,台積電國泰17購02,0,0,0,0,0,0,0,0,0,-118000,0,0,0,1000,119000,-118000,-118000
10049,040457,同欣電兆豐13購03,0,0,0,0,0,0,0,0,0,-118000,0,0,0,0,118000,-118000,-118000
10050,07054P,富邦金元大0B售05,0,0,0,0,0,0,0,0,0,-118000,0,0,0,1000,119000,-118000,-118000
10051,2431,聯昌,93000,211000,-118000,0,0,0,0,0,0,0,0,0,0,0,0,0,-118000
10052,089744,鴻海統一11購08,0,0,0,0,0,0,0,0,0,-118000,0,0,0,0,118000,-118000,-118000
10053,032025,玉晶光日盛0B購01,0,0,0,0,0,0,0,0,0,-119000,0,0,0,0,119000,-119000,-119000
10054,035607,玉晶光元大0C購05,0,0,0,0,0,0,0,0,0,-119000,0,0,0,0,119000,-119000,-119000
10055,085637,聯詠凱基0C購01,0,0,0,0,0,0,0,0,0,-119000,0,0,0,1000,120000,-119000,-119000
10056,034555,聯電富邦11購01,0,0,0,0,0,0,0,0,0,-119000,0,0,0,837000,956000,-119000,-119000
10057,033646,華新統一15購01,0,0,0,0,0,0,0,0,0,-119000,0,0,0,88000,207000,-119000,-119000
10058,034157,新光鋼永豐0B購01,0,0,0,0,0,0,0,0,0,-119000,0,0,0,380000,499000,-119000,-119000
10059,06884P,臺股指群益0A售14,0,0,0,0,0,0,0,0,0,-119000,0,0,0,2000,121000,-119000,-119000
10060,039942,晶心科凱基12購01,0,0,0,0,0,0,0,0,0,-119000,0,0,0,72000,191000,-119000,-119000
10061,1109,信大,122000,240000,-118000,0,0,0,0,0,0,-1000,0,0,0,0,1000,-1000,-119000
10062,1459,聯發,72000,191000,-119000,0,0,0,0,0,0,0,0,0,0,0,0,0,-119000
10063,032832,聯發科富邦14購02,0,0,0,0,0,0,0,0,0,-120000,0,0,0,10000,130000,-120000,-120000
10064,033142,和鑫元大0B購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,60000,180000,-120000,-120000
10065,031225,彩晶凱基12購02,0,0,0,0,0,0,0,0,0,-120000,0,0,0,10000,130000,-120000,-120000
10066,031200,華夏凱基0B購02,0,0,0,0,0,0,0,0,0,-120000,0,0,0,156000,276000,-120000,-120000
10067,032761,臺指反元大11購06,0,0,0,0,0,0,0,0,0,-120000,0,0,0,0,120000,-120000,-120000
10068,031889,致伸凱基0A購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,107000,227000,-120000,-120000
10069,086602,南電富邦0B購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,0,120000,-120000,-120000
10070,086735,鴻海群益0C購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,0,120000,-120000,-120000
10071,034926,群創富邦11購02,0,0,0,0,0,0,0,0,0,-120000,0,0,0,326000,446000,-120000,-120000
10072,039625,康控元大11購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,0,120000,-120000,-120000
10073,039504,力成永豐11購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,128000,248000,-120000,-120000
10074,040492,新唐群益13購04,0,0,0,0,0,0,0,0,0,-120000,0,0,0,10000,130000,-120000,-120000
10075,07195P,台積電元富12售20,0,0,0,0,0,0,0,0,0,-120000,0,0,0,0,120000,-120000,-120000
10076,089025,立積元大11購01,0,0,0,0,0,0,0,0,0,-120000,0,0,0,32000,152000,-120000,-120000
10077,6235,華孚,41000,161000,-120000,0,0,0,0,0,0,0,0,0,0,0,0,0,-120000
10078,6491,晶碩,239000,351317,-112317,0,0,0,0,0,0,-7892,11000,15892,-4892,20000,23000,-3000,-120209
10079,030169,益登國泰0C購01,0,0,0,0,0,0,0,0,0,-121000,0,0,0,21000,142000,-121000,-121000
10080,036415,台玻第一16購01,0,0,0,0,0,0,0,0,0,-121000,0,0,0,6000,127000,-121000,-121000
10081,036971,技嘉兆豐13購01,0,0,0,0,0,0,0,0,0,-121000,0,0,0,0,121000,-121000,-121000
10082,037347,友達第一16購02,0,0,0,0,0,0,0,0,0,-121000,0,0,0,0,121000,-121000,-121000
10083,037240,凌陽元大0C購04,0,0,0,0,0,0,0,0,0,-121000,0,0,0,61000,182000,-121000,-121000
10084,06528P,滬深2X群益09售07,0,0,0,0,0,0,0,0,0,-121000,0,0,0,272000,393000,-121000,-121000
10085,039532,南亞科凱基12購02,0,0,0,0,0,0,0,0,0,-121000,0,0,0,1000,122000,-121000,-121000
10086,1717,長興,823000,929000,-106000,0,0,0,0,1000,-1000,-14636,4000,3636,364,2000,17000,-15000,-121636
10087,032344,群創群益11購02,0,0,0,0,0,0,0,0,0,-122000,0,0,0,0,122000,-122000,-122000
10088,037043,欣興元大0C購06,0,0,0,0,0,0,0,0,0,-122000,0,0,0,113000,235000,-122000,-122000
10089,036490,台郡富邦13購01,0,0,0,0,0,0,0,0,0,-122000,0,0,0,381000,503000,-122000,-122000
10090,036669,京元電國票0C購01,0,0,0,0,0,0,0,0,0,-122000,0,0,0,0,122000,-122000,-122000
10091,034437,允強凱基0B購01,0,0,0,0,0,0,0,0,0,-122000,0,0,0,836000,958000,-122000,-122000
10092,036266,群光群益0C購01,0,0,0,0,0,0,0,0,0,-122000,0,0,0,70000,192000,-122000,-122000
10093,036088,長榮航元大0C購04,0,0,0,0,0,0,0,0,0,-122000,0,0,0,100000,222000,-122000,-122000
10094,038999,友達國泰14購01,0,0,0,0,0,0,0,0,0,-122000,0,0,0,15000,137000,-122000,-122000
10095,034294,萬海中信12購01,0,0,0,0,0,0,0,0,0,-123000,0,0,0,10000,133000,-123000,-123000
10096,033011,國巨麥證0A購02,0,0,0,0,123000,-123000,0,0,0,-123000,0,0,0,0,123000,-123000,-123000
10097,033157,矽創元大0C購02,0,0,0,0,0,0,0,0,0,-123000,0,0,0,626000,749000,-123000,-123000
10098,088785,矽創國票0A購03,0,0,0,0,0,0,0,0,0,-123000,0,0,0,35000,158000,-123000,-123000
10099,035363,中鋼統一0B購08,0,0,0,0,0,0,0,0,0,-123000,0,0,0,3000,126000,-123000,-123000
10100,038545,義隆兆豐14購01,0,0,0,0,0,0,0,0,0,-123000,0,0,0,32000,155000,-123000,-123000
10101,06833P,聯電凱基0A售09,0,0,0,0,0,0,0,0,0,-123000,0,0,0,178000,301000,-123000,-123000
10102,1809,中釉,147000,270000,-123000,0,0,0,0,0,0,0,0,0,0,0,0,0,-123000
10103,033847,華新永豐0B購02,0,0,0,0,0,0,0,0,0,-124000,0,0,0,0,124000,-124000,-124000
10104,036520,京元電群益0C購01,0,0,0,0,0,0,0,0,0,-124000,0,0,0,15000,139000,-124000,-124000
10105,036861,鴻海兆豐12購02,0,0,0,0,0,0,0,0,0,-124000,0,0,0,0,124000,-124000,-124000
10106,037846,金像電富邦0C購01,0,0,0,0,0,0,0,0,0,-124000,0,0,0,0,124000,-124000,-124000
10107,037642,聯電麥證12購01,0,0,0,37000,160000,-123000,0,0,0,-124000,0,0,0,37000,161000,-124000,-124000
10108,06776P,鴻海凱基0A售16,0,0,0,0,0,0,0,0,0,-124000,0,0,0,76000,200000,-124000,-124000
10109,06938P,臺股指凱基0A售21,0,0,0,0,0,0,0,0,0,-124000,0,0,0,12000,136000,-124000,-124000
10110,038270,凌陽元富11購01,0,0,0,0,0,0,0,0,0,-124000,0,0,0,5000,129000,-124000,-124000
10111,039060,T50反1元大14購01,0,0,0,0,0,0,0,0,0,-124000,0,0,0,0,124000,-124000,-124000
10112,039596,南茂國票12購01,0,0,0,0,0,0,0,0,0,-124000,0,0,0,0,124000,-124000,-124000
10113,06532P,聯電兆豐0A售02,0,0,0,0,0,0,0,0,0,-124000,0,0,0,0,124000,-124000,-124000
10114,2497,怡利電,177000,301000,-124000,0,0,0,0,0,0,0,0,0,0,0,0,0,-124000
10115,00692,富邦公司治理,44064,65000,-20936,0,0,0,0,0,0,-103114,0,0,0,789000,892114,-103114,-124050
10116,030219,揚明光凱基0C購01,0,0,0,0,0,0,0,0,0,-125000,0,0,0,15000,140000,-125000,-125000
10117,035542,聯電統一0B購12,0,0,0,0,0,0,0,0,0,-125000,0,0,0,0,125000,-125000,-125000
10118,037498,台表科凱基13購01,0,0,0,0,0,0,0,0,0,-125000,0,0,0,98000,223000,-125000,-125000
10119,03767C,臺股指元大0C牛48,0,0,0,0,0,0,0,0,0,-125000,0,0,0,43000,168000,-125000,-125000
10120,037299,第一銅統一0C購01,0,0,0,0,0,0,0,0,0,-125000,0,0,0,100000,225000,-125000,-125000
10121,034554,滬深2X富邦0C購02,0,0,0,0,0,0,0,0,0,-125000,0,0,0,0,125000,-125000,-125000
10122,06463P,聯發科元大09售05,0,0,0,0,0,0,0,0,0,-125000,0,0,0,0,125000,-125000,-125000
10123,039793,天鈺統一13購01,0,0,0,0,0,0,0,0,0,-125000,0,0,0,78000,203000,-125000,-125000
10124,038935,王品麥證11購01,0,0,0,0,125000,-125000,0,0,0,-125000,0,0,0,0,125000,-125000,-125000
10125,038719,台玻元大12購04,0,0,0,0,0,0,0,0,0,-125000,0,0,0,1000,126000,-125000,-125000
10126,039283,神達永豐11購01,0,0,0,0,0,0,0,0,0,-125000,0,0,0,0,125000,-125000,-125000
10127,038063,愛普群益13購03,0,0,0,0,0,0,0,0,0,-125000,0,0,0,479000,604000,-125000,-125000
10128,1618,合機,121000,246000,-125000,0,0,0,0,0,0,0,0,0,0,0,0,0,-125000
10129,035853,國巨統一0B購08,0,0,0,0,0,0,0,0,0,-126000,0,0,0,2000,128000,-126000,-126000
10130,086059,華邦電統一0A購05,0,0,0,0,0,0,0,0,0,-126000,0,0,0,0,126000,-126000,-126000
10131,083834,矽格凱基0A購01,0,0,0,0,0,0,0,0,0,-126000,0,0,0,628000,754000,-126000,-126000
10132,07484P,強茂元富11售02,0,0,0,0,0,0,0,0,0,-126000,0,0,0,72000,198000,-126000,-126000
10133,036834,矽創群益11購01,0,0,0,0,0,0,0,0,0,-126000,0,0,0,85000,211000,-126000,-126000
10134,03752C,大立光富邦14牛01,0,0,0,0,0,0,0,0,0,-126000,0,0,0,0,126000,-126000,-126000
10135,039262,大立光兆豐11購02,0,0,0,0,0,0,0,0,0,-126000,0,0,0,0,126000,-126000,-126000
10136,039035,聯詠凱基11購04,0,0,0,0,0,0,0,0,0,-126000,0,0,0,62000,188000,-126000,-126000
10137,033058,裕民永豐0A購05,0,0,0,0,0,0,0,0,0,-127000,0,0,0,0,127000,-127000,-127000
10138,031537,中鋼永豐0A購03,0,0,0,0,0,0,0,0,0,-127000,0,0,0,110000,237000,-127000,-127000
10139,032486,全新兆豐0A購01,0,0,0,0,0,0,0,0,0,-127000,0,0,0,13000,140000,-127000,-127000
10140,081950,義隆統一09購01,0,0,0,0,0,0,0,0,0,-127000,0,0,0,0,127000,-127000,-127000
10141,037769,台表科兆豐13購01,0,0,0,0,0,0,0,0,0,-127000,0,0,0,80000,207000,-127000,-127000
10142,034498,新日興元大0C購01,0,0,0,0,0,0,0,0,0,-127000,0,0,0,0,127000,-127000,-127000
10143,038061,GIS群益12購01,0,0,0,0,0,0,0,0,0,-127000,0,0,0,0,127000,-127000,-127000
10144,038251,佳格凱基14購01,0,0,0,0,0,0,0,0,0,-127000,0,0,0,40000,167000,-127000,-127000
10145,1702,南僑,13000,155000,-142000,0,0,0,0,0,0,14958,15000,1892,13108,2000,150,1850,-127042
10146,030335,泰豐群益0B購01,0,0,0,0,0,0,0,0,0,-128000,0,0,0,30000,158000,-128000,-128000
10147,030590,A50正2元大0A購03,0,0,0,0,0,0,0,0,0,-128000,0,0,0,0,128000,-128000,-128000
10148,088755,義隆統一0B購05,0,0,0,0,0,0,0,0,0,-128000,0,0,0,12000,140000,-128000,-128000
10149,035215,聯電第一15購03,0,0,0,0,0,0,0,0,0,-128000,0,0,0,26000,154000,-128000,-128000
10150,035183,鴻海元富12購12,0,0,0,0,0,0,0,0,0,-128000,0,0,0,0,128000,-128000,-128000
10151,033625,矽統元富0B購01,0,0,0,0,0,0,0,0,0,-128000,0,0,0,1000,129000,-128000,-128000
10152,036934,聯發科富邦16購01,0,0,0,0,0,0,0,0,0,-128000,0,0,0,72000,200000,-128000,-128000
10153,036511,長榮航凱基14購01,0,0,0,0,0,0,0,0,0,-128000,0,0,0,30000,158000,-128000,-128000
10154,036390,華新國泰12購02,0,0,0,0,0,0,0,0,0,-128000,0,0,0,39000,167000,-128000,-128000
10155,036431,群光凱基0C購02,0,0,0,0,0,0,0,0,0,-128000,0,0,0,0,128000,-128000,-128000
10156,038838,鴻海麥證13購01,0,0,0,0,128000,-128000,0,0,0,-128000,0,0,0,0,128000,-128000,-128000
10157,040194,群光凱基11購01,0,0,0,0,0,0,0,0,0,-128000,0,0,0,0,128000,-128000,-128000
10158,040391,矽創元大12購03,0,0,0,0,0,0,0,0,0,-128000,0,0,0,35000,163000,-128000,-128000
10159,033069,宏達電凱基0A購02,0,0,0,0,0,0,0,0,0,-129000,0,0,0,0,129000,-129000,-129000
10160,031608,彩晶元富0A購02,0,0,0,0,0,0,0,0,0,-129000,0,0,0,0,129000,-129000,-129000
10161,031574,華邦電凱基0A購09,0,0,0,0,0,0,0,0,0,-129000,0,0,0,701000,830000,-129000,-129000
10162,032444,富邦金元大11購01,0,0,0,0,0,0,0,0,0,-129000,0,0,0,0,129000,-129000,-129000
10163,035116,宏碁兆豐12購01,0,0,0,0,0,0,0,0,0,-129000,0,0,0,0,129000,-129000,-129000
10164,035682,滬深2X凱基12購02,0,0,0,0,0,0,0,0,0,-129000,0,0,0,0,129000,-129000,-129000
10165,088543,鴻海群益0B購04,0,0,0,0,0,0,0,0,0,-129000,0,0,0,1000,130000,-129000,-129000
10166,033885,貿聯元富0B購01,0,0,0,0,0,0,0,0,0,-129000,0,0,0,0,129000,-129000,-129000
10167,037592,健和興群益0C購01,0,0,0,0,0,0,0,0,0,-129000,0,0,0,31000,160000,-129000,-129000
