Open,Amount,Close,Volume,High,Low,ts
632.0,17705000.0,632.0,28,633.0,632.0,2022-02-09 11:26:00
632.0,10117000.0,633.0,16,633.0,632.0,2022-02-09 11:27:00
633.0,15175000.0,632.0,24,633.0,632.0,2022-02-09 11:28:00
632.0,8852000.0,633.0,14,633.0,632.0,2022-02-09 11:29:00
632.0,13907000.0,632.0,22,633.0,632.0,2022-02-09 11:30:00
633.0,13277000.0,633.0,21,633.0,632.0,2022-02-09 11:31:00
632.0,10117000.0,632.0,16,633.0,632.0,2022-02-09 11:32:00
633.0,8853000.0,632.0,14,633.0,632.0,2022-02-09 11:33:00
633.0,8854000.0,633.0,14,633.0,632.0,2022-02-09 11:34:00
633.0,34784000.0,633.0,55,633.0,632.0,2022-02-09 11:35:00
632.0,158172000.0,633.0,250,633.0,632.0,2022-02-09 11:36:00
632.0,36056000.0,632.0,57,633.0,632.0,2022-02-09 11:37:00
632.0,6323000.0,632.0,10,633.0,632.0,2022-02-09 11:38:00
633.0,20243000.0,633.0,32,633.0,632.0,2022-02-09 11:39:00
633.0,30996000.0,633.0,49,633.0,632.0,2022-02-09 11:40:00
633.0,17079000.0,632.0,27,633.0,632.0,2022-02-09 11:41:00
633.0,16453000.0,633.0,26,633.0,632.0,2022-02-09 11:42:00
632.0,18975000.0,632.0,30,633.0,632.0,2022-02-09 11:43:00
633.0,24669000.0,632.0,39,633.0,632.0,2022-02-09 11:44:00
633.0,12022000.0,633.0,19,633.0,632.0,2022-02-09 11:45:00
633.0,10755000.0,632.0,17,633.0,632.0,2022-02-09 11:46:00
633.0,11386000.0,632.0,18,633.0,632.0,2022-02-09 11:47:00
632.0,12651000.0,632.0,20,633.0,632.0,2022-02-09 11:48:00
632.0,13917000.0,632.0,22,633.0,632.0,2022-02-09 11:49:00
632.0,6325000.0,632.0,10,633.0,632.0,2022-02-09 11:50:00
633.0,3796000.0,633.0,6,633.0,632.0,2022-02-09 11:51:00
632.0,12646000.0,632.0,20,633.0,632.0,2022-02-09 11:52:00
633.0,5694000.0,633.0,9,633.0,632.0,2022-02-09 11:53:00
633.0,11385000.0,632.0,18,633.0,632.0,2022-02-09 11:54:00
633.0,9485000.0,632.0,15,633.0,632.0,2022-02-09 11:55:00
633.0,23391000.0,633.0,37,633.0,632.0,2022-02-09 11:56:00
633.0,167480000.0,631.0,265,633.0,631.0,2022-02-09 11:57:00
631.0,9471000.0,632.0,15,632.0,631.0,2022-02-09 11:58:00
632.0,23988000.0,631.0,38,632.0,631.0,2022-02-09 11:59:00
631.0,9472000.0,631.0,15,632.0,631.0,2022-02-09 12:00:00
632.0,46747000.0,632.0,74,632.0,631.0,2022-02-09 12:01:00
631.0,13898000.0,632.0,22,632.0,631.0,2022-02-09 12:02:00
632.0,44226000.0,632.0,70,632.0,631.0,2022-02-09 12:03:00
632.0,18321000.0,632.0,29,632.0,631.0,2022-02-09 12:04:00
631.0,15161000.0,631.0,24,632.0,631.0,2022-02-09 12:05:00
631.0,17682000.0,631.0,28,632.0,631.0,2022-02-09 12:06:00
632.0,5685000.0,631.0,9,632.0,631.0,2022-02-09 12:07:00
632.0,7578000.0,632.0,12,632.0,631.0,2022-02-09 12:08:00
631.0,13890000.0,631.0,22,632.0,631.0,2022-02-09 12:09:00
631.0,36020000.0,632.0,57,632.0,631.0,2022-02-09 12:10:00
632.0,10108000.0,631.0,16,632.0,631.0,2022-02-09 12:11:00
632.0,10106000.0,632.0,16,632.0,631.0,2022-02-09 12:12:00
632.0,12000000.0,632.0,19,632.0,631.0,2022-02-09 12:13:00
632.0,13266000.0,632.0,21,632.0,631.0,2022-02-09 12:14:00
632.0,8844000.0,632.0,14,632.0,631.0,2022-02-09 12:15:00
631.0,19582000.0,631.0,31,632.0,631.0,2022-02-09 12:16:00
631.0,10734000.0,632.0,17,632.0,631.0,2022-02-09 12:17:00
632.0,8844000.0,632.0,14,632.0,631.0,2022-02-09 12:18:00
632.0,17058000.0,632.0,27,632.0,631.0,2022-02-09 12:19:00
632.0,34744000.0,632.0,55,632.0,631.0,2022-02-09 12:20:00
631.0,24630000.0,632.0,39,632.0,631.0,2022-02-09 12:21:00
632.0,20843000.0,631.0,33,632.0,631.0,2022-02-09 12:22:00
631.0,46106000.0,632.0,73,632.0,631.0,2022-02-09 12:23:00
632.0,246271000.0,631.0,390,632.0,631.0,2022-02-09 12:24:00
632.0,94767000.0,632.0,150,632.0,631.0,2022-02-09 12:25:00
632.0,537189000.0,632.0,850,633.0,631.0,2022-02-09 12:26:00
631.0,65011000.0,631.0,103,632.0,631.0,2022-02-09 12:27:00
631.0,23352000.0,631.0,37,632.0,631.0,2022-02-09 12:28:00
631.0,44809000.0,631.0,71,632.0,631.0,2022-02-09 12:29:00
632.0,9470000.0,631.0,15,632.0,631.0,2022-02-09 12:30:00
632.0,12001000.0,632.0,19,632.0,631.0,2022-02-09 12:31:00
631.0,18313000.0,631.0,29,632.0,631.0,2022-02-09 12:32:00
631.0,12625000.0,632.0,20,632.0,631.0,2022-02-09 12:33:00
631.0,13263000.0,632.0,21,632.0,631.0,2022-02-09 12:34:00
632.0,20199000.0,632.0,32,632.0,631.0,2022-02-09 12:35:00
631.0,22723000.0,631.0,36,632.0,631.0,2022-02-09 12:36:00
632.0,15786000.0,631.0,25,632.0,631.0,2022-02-09 12:37:00
632.0,22721000.0,631.0,36,632.0,631.0,2022-02-09 12:38:00
631.0,9470000.0,631.0,15,632.0,631.0,2022-02-09 12:39:00
631.0,11994000.0,631.0,19,632.0,631.0,2022-02-09 12:40:00
632.0,17683000.0,632.0,28,632.0,631.0,2022-02-09 12:41:00
631.0,13257000.0,632.0,21,632.0,631.0,2022-02-09 12:42:00
632.0,10100000.0,631.0,16,632.0,631.0,2022-02-09 12:43:00
632.0,571678000.0,631.0,906,632.0,630.0,2022-02-09 12:44:00
631.0,208861000.0,632.0,331,632.0,630.0,2022-02-09 12:45:00
632.0,73835000.0,631.0,117,632.0,631.0,2022-02-09 12:46:00
631.0,23355000.0,632.0,37,632.0,631.0,2022-02-09 12:47:00
631.0,105383000.0,632.0,167,632.0,631.0,2022-02-09 12:48:00
632.0,29032000.0,632.0,46,632.0,631.0,2022-02-09 12:49:00
631.0,49224000.0,632.0,78,632.0,631.0,2022-02-09 12:50:00
631.0,35345000.0,631.0,56,632.0,631.0,2022-02-09 12:51:00
631.0,35978000.0,632.0,57,632.0,631.0,2022-02-09 12:52:00
631.0,35343000.0,632.0,56,632.0,631.0,2022-02-09 12:53:00
631.0,38498000.0,632.0,61,632.0,631.0,2022-02-09 12:54:00
631.0,41653000.0,632.0,66,632.0,631.0,2022-02-09 12:55:00
631.0,54904000.0,631.0,87,632.0,631.0,2022-02-09 12:56:00
631.0,59975000.0,631.0,95,632.0,631.0,2022-02-09 12:57:00
631.0,70053000.0,631.0,111,632.0,631.0,2022-02-09 12:58:00
631.0,35967000.0,631.0,57,631.0,631.0,2022-02-09 12:59:00
631.0,187407000.0,631.0,297,631.0,631.0,2022-02-09 13:00:00
631.0,123048000.0,631.0,195,632.0,630.0,2022-02-09 13:01:00
631.0,92758000.0,630.0,147,632.0,630.0,2022-02-09 13:02:00
630.0,64939000.0,630.0,103,631.0,630.0,2022-02-09 13:03:00
630.0,172233000.0,632.0,273,632.0,630.0,2022-02-09 13:04:00
631.0,48023000.0,632.0,76,632.0,631.0,2022-02-09 13:05:00
631.0,218699000.0,633.0,346,633.0,631.0,2022-02-09 13:06:00
633.0,51246000.0,633.0,81,633.0,632.0,2022-02-09 13:07:00
632.0,109525000.0,634.0,173,634.0,632.0,2022-02-09 13:08:00
633.0,57654000.0,634.0,91,634.0,633.0,2022-02-09 13:09:00
634.0,63986000.0,634.0,101,634.0,633.0,2022-02-09 13:10:00
634.0,61455000.0,634.0,97,634.0,633.0,2022-02-09 13:11:00
634.0,46261000.0,634.0,73,634.0,633.0,2022-02-09 13:12:00
633.0,98229000.0,633.0,155,634.0,633.0,2022-02-09 13:13:00
634.0,79258000.0,635.0,125,635.0,633.0,2022-02-09 13:14:00
634.0,77398000.0,635.0,122,635.0,634.0,2022-02-09 13:15:00
634.0,71059000.0,635.0,112,635.0,634.0,2022-02-09 13:16:00
634.0,67248000.0,635.0,106,635.0,634.0,2022-02-09 13:17:00
634.0,72877000.0,634.0,115,634.0,633.0,2022-02-09 13:18:00
633.0,36760000.0,634.0,58,634.0,633.0,2022-02-09 13:19:00
633.0,65259000.0,634.0,103,634.0,633.0,2022-02-09 13:20:00
634.0,72223000.0,634.0,114,634.0,633.0,2022-02-09 13:21:00
633.0,103970000.0,634.0,164,634.0,633.0,2022-02-09 13:22:00
634.0,113544000.0,635.0,179,635.0,633.0,2022-02-09 13:23:00
635.0,116742000.0,634.0,184,635.0,634.0,2022-02-09 13:24:00
634.0,124334000.0,633.0,196,635.0,633.0,2022-02-09 13:25:00
633.0,2289561000.0,633.0,3617,633.0,633.0,2022-02-09 13:30:00
639.0,1559902000.0,638.0,2442,639.0,637.0,2022-02-10 09:01:00
637.0,126850000.0,638.0,199,638.0,637.0,2022-02-10 09:02:00
638.0,284565000.0,638.0,446,639.0,637.0,2022-02-10 09:03:00
638.0,61280000.0,638.0,96,639.0,638.0,2022-02-10 09:04:00
639.0,198701000.0,639.0,311,639.0,638.0,2022-02-10 09:05:00
639.0,54945000.0,639.0,86,639.0,638.0,2022-02-10 09:06:00
639.0,84981000.0,639.0,133,639.0,638.0,2022-02-10 09:07:00
639.0,104155000.0,639.0,163,639.0,638.0,2022-02-10 09:08:00
639.0,44719000.0,639.0,70,639.0,638.0,2022-02-10 09:09:00
639.0,483699000.0,638.0,758,639.0,638.0,2022-02-10 09:10:00
638.0,54875000.0,638.0,86,639.0,638.0,2022-02-10 09:11:00
638.0,37629000.0,638.0,59,638.0,637.0,2022-02-10 09:12:00
638.0,52310000.0,638.0,82,638.0,637.0,2022-02-10 09:13:00
638.0,170981000.0,639.0,268,639.0,637.0,2022-02-10 09:14:00
638.0,33173000.0,638.0,52,638.0,637.0,2022-02-10 09:15:00
638.0,37001000.0,638.0,58,638.0,637.0,2022-02-10 09:16:00
638.0,34456000.0,639.0,54,639.0,637.0,2022-02-10 09:17:00
639.0,102090000.0,638.0,160,639.0,638.0,2022-02-10 09:18:00
638.0,32501000.0,638.0,51,638.0,637.0,2022-02-10 09:19:00
638.0,19136000.0,637.0,30,638.0,637.0,2022-02-10 09:20:00
637.0,64362000.0,638.0,101,638.0,637.0,2022-02-10 09:21:00
637.0,29983000.0,638.0,47,638.0,637.0,2022-02-10 09:22:00
638.0,16581000.0,638.0,26,638.0,637.0,2022-02-10 09:23:00
638.0,13395000.0,638.0,21,638.0,637.0,2022-02-10 09:24:00
638.0,14033000.0,638.0,22,638.0,637.0,2022-02-10 09:25:00
638.0,161421000.0,639.0,253,639.0,638.0,2022-02-10 09:26:00
638.0,185033000.0,638.0,290,639.0,638.0,2022-02-10 09:27:00
638.0,25514000.0,638.0,40,639.0,637.0,2022-02-10 09:28:00
638.0,47850000.0,638.0,75,638.0,638.0,2022-02-10 09:29:00
638.0,51677000.0,638.0,81,638.0,637.0,2022-02-10 09:30:00
638.0,49761000.0,638.0,78,638.0,637.0,2022-02-10 09:31:00
638.0,9565000.0,638.0,15,638.0,637.0,2022-02-10 09:32:00
638.0,26778000.0,637.0,42,638.0,637.0,2022-02-10 09:33:00
638.0,31261000.0,638.0,49,638.0,637.0,2022-02-10 09:34:00
638.0,40829000.0,638.0,64,638.0,637.0,2022-02-10 09:35:00
638.0,100174000.0,639.0,157,639.0,638.0,2022-02-10 09:36:00
638.0,11500000.0,639.0,18,639.0,638.0,2022-02-10 09:37:00
639.0,9582000.0,639.0,15,639.0,638.0,2022-02-10 09:38:00
639.0,15333000.0,639.0,24,639.0,638.0,2022-02-10 09:39:00
639.0,41501000.0,638.0,65,639.0,638.0,2022-02-10 09:40:00
639.0,29378000.0,639.0,46,639.0,638.0,2022-02-10 09:41:00
639.0,109865000.0,638.0,172,639.0,638.0,2022-02-10 09:42:00
639.0,41528000.0,638.0,65,639.0,638.0,2022-02-10 09:43:00
639.0,51748000.0,639.0,81,639.0,638.0,2022-02-10 09:44:00
639.0,47268000.0,639.0,74,639.0,638.0,2022-02-10 09:45:00
639.0,26830000.0,639.0,42,639.0,638.0,2022-02-10 09:46:00
639.0,26190000.0,639.0,41,639.0,638.0,2022-02-10 09:47:00
639.0,51098000.0,639.0,80,639.0,638.0,2022-02-10 09:48:00
639.0,482369000.0,639.0,755,639.0,638.0,2022-02-10 09:49:00
639.0,72846000.0,639.0,114,639.0,639.0,2022-02-10 09:50:00
639.0,82448000.0,640.0,129,640.0,639.0,2022-02-10 09:51:00
640.0,44774000.0,639.0,70,640.0,639.0,2022-02-10 09:52:00
640.0,217563000.0,639.0,340,640.0,639.0,2022-02-10 09:53:00
639.0,69671000.0,640.0,109,640.0,639.0,2022-02-10 09:54:00
640.0,24315000.0,640.0,38,640.0,639.0,2022-02-10 09:55:00
640.0,286230000.0,639.0,448,640.0,638.0,2022-02-10 09:56:00
639.0,14056000.0,639.0,22,639.0,638.0,2022-02-10 09:57:00
639.0,18510000.0,639.0,29,639.0,638.0,2022-02-10 09:58:00
638.0,105439000.0,640.0,165,640.0,638.0,2022-02-10 09:59:00
639.0,228771000.0,639.0,358,640.0,639.0,2022-02-10 10:00:00
639.0,21732000.0,640.0,34,640.0,639.0,2022-02-10 10:01:00
639.0,10868000.0,639.0,17,640.0,639.0,2022-02-10 10:02:00
640.0,30038000.0,639.0,47,640.0,639.0,2022-02-10 10:03:00
639.0,24289000.0,639.0,38,640.0,639.0,2022-02-10 10:04:00
639.0,8950000.0,640.0,14,640.0,639.0,2022-02-10 10:05:00
640.0,81278000.0,640.0,127,640.0,639.0,2022-02-10 10:06:00
640.0,15998000.0,640.0,25,640.0,639.0,2022-02-10 10:07:00
640.0,12157000.0,640.0,19,640.0,639.0,2022-02-10 10:08:00
639.0,24316000.0,640.0,38,640.0,639.0,2022-02-10 10:09:00
640.0,37759000.0,640.0,59,640.0,639.0,2022-02-10 10:10:00
640.0,34551000.0,640.0,54,640.0,639.0,2022-02-10 10:11:00
640.0,16636000.0,640.0,26,640.0,639.0,2022-02-10 10:12:00
639.0,49860000.0,639.0,78,640.0,639.0,2022-02-10 10:13:00
639.0,225569000.0,639.0,353,640.0,639.0,2022-02-10 10:14:00
639.0,10861000.0,639.0,17,639.0,638.0,2022-02-10 10:15:00
639.0,14686000.0,638.0,23,639.0,638.0,2022-02-10 10:16:00
639.0,10222000.0,639.0,16,639.0,638.0,2022-02-10 10:17:00
638.0,12131000.0,639.0,19,639.0,638.0,2022-02-10 10:18:00
639.0,28737000.0,639.0,45,639.0,638.0,2022-02-10 10:19:00
639.0,13411000.0,639.0,21,639.0,638.0,2022-02-10 10:20:00
639.0,10222000.0,638.0,16,639.0,638.0,2022-02-10 10:21:00
639.0,15970000.0,638.0,25,639.0,638.0,2022-02-10 10:22:00
639.0,12138000.0,639.0,19,639.0,638.0,2022-02-10 10:23:00
639.0,9584000.0,639.0,15,639.0,638.0,2022-02-10 10:24:00
639.0,19158000.0,639.0,30,639.0,638.0,2022-02-10 10:25:00
638.0,15330000.0,639.0,24,639.0,638.0,2022-02-10 10:26:00
639.0,16611000.0,639.0,26,639.0,638.0,2022-02-10 10:27:00
638.0,26833000.0,639.0,42,639.0,638.0,2022-02-10 10:28:00
639.0,277324000.0,640.0,434,640.0,638.0,2022-02-10 10:29:00
639.0,14717000.0,640.0,23,640.0,639.0,2022-02-10 10:30:00
640.0,337431000.0,639.0,528,640.0,639.0,2022-02-10 10:31:00
640.0,40898000.0,639.0,64,640.0,639.0,2022-02-10 10:32:00
639.0,35119000.0,639.0,55,639.0,638.0,2022-02-10 10:33:00
639.0,66455000.0,639.0,104,639.0,638.0,2022-02-10 10:34:00
639.0,116938000.0,640.0,183,640.0,639.0,2022-02-10 10:35:00
639.0,8956000.0,640.0,14,640.0,639.0,2022-02-10 10:36:00
640.0,16639000.0,640.0,26,640.0,639.0,2022-02-10 10:37:00
640.0,7039000.0,640.0,11,640.0,639.0,2022-02-10 10:38:00
640.0,14719000.0,640.0,23,640.0,639.0,2022-02-10 10:39:00
640.0,10240000.0,640.0,16,640.0,640.0,2022-02-10 10:40:00
639.0,17915000.0,640.0,28,640.0,639.0,2022-02-10 10:41:00
640.0,139503000.0,639.0,218,640.0,639.0,2022-02-10 10:42:00
640.0,9600000.0,640.0,15,640.0,640.0,2022-02-10 10:43:00
640.0,7037000.0,640.0,11,640.0,639.0,2022-02-10 10:44:00
640.0,113920000.0,640.0,178,640.0,640.0,2022-02-10 10:45:00
640.0,15998000.0,640.0,25,640.0,639.0,2022-02-10 10:46:00
640.0,479365000.0,641.0,749,641.0,640.0,2022-02-10 10:47:00
641.0,20509000.0,641.0,32,641.0,640.0,2022-02-10 10:48:00
641.0,44203000.0,641.0,69,641.0,640.0,2022-02-10 10:49:00
641.0,33973000.0,641.0,53,641.0,641.0,2022-02-10 10:50:00
641.0,37170000.0,641.0,58,641.0,640.0,2022-02-10 10:51:00
641.0,23076000.0,641.0,36,641.0,641.0,2022-02-10 10:52:00
641.0,151921000.0,642.0,237,642.0,640.0,2022-02-10 10:53:00
642.0,28225000.0,642.0,44,642.0,641.0,2022-02-10 10:54:00
641.0,34658000.0,642.0,54,642.0,641.0,2022-02-10 10:55:00
642.0,75753000.0,642.0,118,642.0,641.0,2022-02-10 10:56:00
642.0,265142000.0,642.0,413,642.0,641.0,2022-02-10 10:57:00
642.0,71277000.0,642.0,111,643.0,642.0,2022-02-10 10:58:00
642.0,109297000.0,643.0,170,643.0,642.0,2022-02-10 10:59:00
643.0,45651000.0,643.0,71,643.0,642.0,2022-02-10 11:00:00
642.0,41145000.0,643.0,64,643.0,642.0,2022-02-10 11:01:00
643.0,25077000.0,643.0,39,643.0,643.0,2022-02-10 11:02:00
643.0,18641000.0,643.0,29,643.0,642.0,2022-02-10 11:03:00
643.0,23781000.0,643.0,37,643.0,642.0,2022-02-10 11:04:00
643.0,21204000.0,643.0,33,643.0,642.0,2022-02-10 11:05:00
642.0,49495000.0,642.0,77,643.0,642.0,2022-02-10 11:06:00
642.0,23768000.0,643.0,37,643.0,642.0,2022-02-10 11:07:00
643.0,451357000.0,643.0,703,643.0,642.0,2022-02-10 11:08:00
642.0,20563000.0,642.0,32,643.0,642.0,2022-02-10 11:09:00
643.0,38551000.0,643.0,60,643.0,642.0,2022-02-10 11:10:00
643.0,14136000.0,643.0,22,643.0,642.0,2022-02-10 11:11:00
643.0,13496000.0,643.0,21,643.0,642.0,2022-02-10 11:12:00
643.0,17346000.0,643.0,27,643.0,642.0,2022-02-10 11:13:00
643.0,19283000.0,643.0,30,643.0,642.0,2022-02-10 11:14:00
643.0,17993000.0,642.0,28,643.0,642.0,2022-02-10 11:15:00
643.0,45649000.0,643.0,71,643.0,642.0,2022-02-10 11:16:00
643.0,321499000.0,644.0,500,644.0,642.0,2022-02-10 11:17:00
644.0,39925000.0,643.0,62,644.0,643.0,2022-02-10 11:18:00
644.0,33485000.0,644.0,52,644.0,643.0,2022-02-10 11:19:00
644.0,21245000.0,644.0,33,644.0,643.0,2022-02-10 11:20:00
644.0,25111000.0,643.0,39,644.0,643.0,2022-02-10 11:21:00
644.0,28974000.0,643.0,45,644.0,643.0,2022-02-10 11:22:00
643.0,16094000.0,644.0,25,644.0,643.0,2022-02-10 11:23:00
644.0,112689000.0,644.0,175,644.0,643.0,2022-02-10 11:24:00
643.0,389621000.0,644.0,605,645.0,643.0,2022-02-10 11:25:00
644.0,101112000.0,644.0,157,645.0,643.0,2022-02-10 11:26:00
644.0,307188000.0,644.0,477,645.0,643.0,2022-02-10 11:27:00
644.0,13520000.0,644.0,21,644.0,643.0,2022-02-10 11:28:00
643.0,32161000.0,644.0,50,644.0,643.0,2022-02-10 11:29:00
643.0,17386000.0,644.0,27,644.0,643.0,2022-02-10 11:30:00
644.0,9009000.0,644.0,14,644.0,643.0,2022-02-10 11:31:00
644.0,108150000.0,644.0,168,644.0,643.0,2022-02-10 11:32:00
644.0,10300000.0,644.0,16,644.0,643.0,2022-02-10 11:33:00
644.0,4508000.0,644.0,7,644.0,644.0,2022-02-10 11:34:00
644.0,18031000.0,644.0,28,644.0,643.0,2022-02-10 11:35:00
644.0,25752000.0,644.0,40,644.0,643.0,2022-02-10 11:36:00
644.0,34129000.0,644.0,53,644.0,643.0,2022-02-10 11:37:00
644.0,9015000.0,644.0,14,644.0,643.0,2022-02-10 11:38:00
644.0,10301000.0,644.0,16,644.0,643.0,2022-02-10 11:39:00
643.0,10297000.0,644.0,16,644.0,643.0,2022-02-10 11:40:00
644.0,33463000.0,644.0,52,644.0,643.0,2022-02-10 11:41:00
644.0,14165000.0,644.0,22,644.0,643.0,2022-02-10 11:42:00
